"Hospital of Ninglang Yi Autonomous County, Ouhai District Third People's Hospital, Pingdingshan",,,,,,,,,
Second People's,"Hospital,",Linxia,people's,"Hospital,",Linyi,Lanshan,District,People's,"Hospital,"
"Linying County People's Hospital, Liuyang people's Hospital, Loudi first people's Hospital, Loudi",,,,,,,,,
"Central Hospital, Luzhou people's Hospital, Lushan County People's Hospital, The Third Affiliated",,,,,,,,,
"Hospital of Army Medical University, The First Affiliated Hospital of Army Medical University,",,,,,,,,,
"Luoping County People's hospital official website, Luoyuan County Hospital, Luohe Sixth People's",,,,,,,,,
"Hospital, MAANSHAN Fourth People's Hospital, MAANSHAN Hospital of traditional Chinese",,,,,,,,,
"Medicine, Coal Industry",General,,"Hospital,",The first,people's,Hospital,of Mengcheng,,"County,"
"Mianyang people's Hospital, People's Hospital of Mianchi County, Mudanjiang Second People's",,,,,,,,,
"Hospital, The Second Affiliated Hospital of Nanchang University, Fuzhou Fifth Hospital Affiliated to",,,,,,,,,
"Fuzhou Medical College of Nanchang University, Nanchong Central Hospital, Southern Hospital of",,,,,,,,,
"Southern Medical University, The First Affiliated Hospital of Nanhua University, Public Health",,,,,,,,,
"Hospital of Nanhua University, Nanhua Hospital Affiliated to Nanhua University, Xiangtan Hospital",,,,,,,,,
"Affiliated to Nanhua University, Nanning Fourth People's Hospital, People's Hospital of Neihuang",,,,,,,,,
"County, Ningbo Second Hospital, Community health service center, Baihe street, Jiangdong District,",,,,,,,,,
"Ningbo City, Li Huili Hospital of Ningbo Medical Center, Mindong Hospital of Ningde City, Ningde",,,,,,,,,
"Xiapu County Hospital, Ningdu",,County People's,,"Hospital,",,"Ningguo people's Hospital,",,,People's
"Hospital of Ninglang Yi Autonomous County, Ouhai District Third People's Hospital, Pingdingshan",,,,,,,,,
Second People's,"Hospital,",Linxia,people's,"Hospital,",Linyi,Lanshan,District,People's,"Hospital,"
"Linying County People's Hospital, Liuyang people's Hospital, Loudi first people's Hospital, Loudi",,,,,,,,,
"Central Hospital, Luzhou people's Hospital, Lushan County People's Hospital, The Third Affiliated",,,,,,,,,
"Hospital of Army Medical University, The First Affiliated Hospital of Army Medical University,",,,,,,,,,
"Luoping County People's hospital official website, Luoyuan County Hospital, Luohe Sixth People's",,,,,,,,,
"Hospital, MAANSHAN Fourth People's Hospital, MAANSHAN Hospital of traditional Chinese",,,,,,,,,
"Medicine, Coal Industry",General,,"Hospital,",The first,people's,Hospital,of Mengcheng,,"County,"
"Mianyang people's Hospital, People's Hospital of Mianchi County, Mudanjiang Second People's",,,,,,,,,
"Hospital, The Second Affiliated Hospital of Nanchang University, Fuzhou Fifth Hospital Affiliated to",,,,,,,,,
"Fuzhou Medical College of Nanchang University, Nanchong Central Hospital, Southern Hospital of",,,,,,,,,
"Southern Medical University, The First Affiliated Hospital of Nanhua University, Public Health",,,,,,,,,
"Hospital of Nanhua University, Nanhua Hospital Affiliated to Nanhua University, Xiangtan Hospital",,,,,,,,,
"Affiliated to Nanhua University, Nanning Fourth People's Hospital, People's Hospital of Neihuang",,,,,,,,,
"County, Ningbo Second Hospital, Community health service center, Baihe street, Jiangdong District,",,,,,,,,,
"Ningbo City, Li Huili Hospital of Ningbo Medical Center, Mindong Hospital of Ningde City, Ningde",,,,,,,,,
"Xiapu County Hospital, Ningdu",,County People's,,"Hospital,",,"Ningguo people's Hospital,",,,People's
"Hospital of Ninglang Yi Autonomous County, Ouhai District Third People's Hospital, Pingdingshan",,,,,,,,,
Second People's,"Hospital,",Linxia,people's,"Hospital,",Linyi,Lanshan,District,People's,"Hospital,"
"Linying County People's Hospital, Liuyang people's Hospital, Loudi first people's Hospital, Loudi",,,,,,,,,
"Central Hospital, Luzhou people's Hospital, Lushan County People's Hospital, The Third Affiliated",,,,,,,,,
"Hospital of Army Medical University, The First Affiliated Hospital of Army Medical University,",,,,,,,,,
"Luoping County People's hospital official website, Luoyuan County Hospital, Luohe Sixth People's",,,,,,,,,
"Hospital, MAANSHAN Fourth People's Hospital, MAANSHAN Hospital of traditional Chinese",,,,,,,,,
"Medicine, Coal Industry",General,,"Hospital,",The first,people's,Hospital,of Mengcheng,,"County,"
"Mianyang people's Hospital, People's Hospital of Mianchi County, Mudanjiang Second People's",,,,,,,,,
"Hospital, The Second Affiliated Hospital of Nanchang University, Fuzhou Fifth Hospital Affiliated to",,,,,,,,,
"Fuzhou Medical College of Nanchang University, Nanchong Central Hospital, Southern Hospital of",,,,,,,,,
"Southern Medical University, The First Affiliated Hospital of Nanhua University, Public Health",,,,,,,,,
"Hospital of Nanhua University, Nanhua Hospital Affiliated to Nanhua University, Xiangtan Hospital",,,,,,,,,
"Affiliated to Nanhua University, Nanning Fourth People's Hospital, People's Hospital of Neihuang",,,,,,,,,
"County, Ningbo Second Hospital, Community health service center, Baihe street, Jiangdong District,",,,,,,,,,
"Ningbo City, Li Huili Hospital of Ningbo Medical Center, Mindong Hospital of Ningde City, Ningde",,,,,,,,,
"Xiapu County Hospital, Ningdu",,County People's,,"Hospital,",,"Ningguo people's Hospital,",,,People's
"Hospital of Ninglang Yi Autonomous County, Ouhai District Third People's Hospital, Pingdingshan",,,,,,,,,
"Hospital of Sichuan University, Sihui people's Hospital, Songzi people's Hospital, Suichuan County"
"People's Hospital, Taizhou Second People's Hospital, Taizhou first people's Hospital, Taiyuan Fourth"
"People's Hospital, Tanghe County People's Hospital, Tianjin Third Central Hospital, Tianjin Fifth"
"Central Hospital, Tianjin First Central Hospital, Tianjin People's Hospital, Tianjin Xiqing hospital,"
"Tianjin Medical University General Hospital , tianjin hospital, Tianquan Tianyuan hospital, Tieling"
"Central Hospital, Tonghua people's Hospital, Tongbai County Central Hospital, Wanning people's"
"Hospital, Weixin County People's Hospital, Weishan people's Hospital, Wenzhou Longwan District"
"First People's Hospital, Wenzhou Yongjia hospital, Wenzhou Hospital of traditional Chinese"
"Medicine, People's Hospital of Woyang County, Wuwei people's Hospital, Wuxi Fourth People's"
"Hospital, Wuzhong people's Hospital, Wuhan Caidian District People's Hospital, People's Hospital of"
"Wuhan University, Wuhan Pulmonary Hospital, Caidian District People's Hospital of Wuhan, Wuhan"
"Sixth Hospital, Wuhan Dongxihu District People's Hospital, Wuhan commercial staff hospital,"
"Wuhan Wuchang hospital, Wuhan hospital of traditional Chinese Medicine, Wuyang County People's"
"Hospital, The First Affiliated Hospital of Xi'an Jiaotong University, Central Hospital of Xi'an Mining"
"Bureau, Xiping County People's Hospital, Xishuangbanna mental health center, Xilingol League"
"hospital, Xilinhot, Xianyang Qianxian people's Hospital, Xianyang Central Hospital, Xianyang"
"Wugong County People's Hospital, Xiangtan Xiangtan County People's Hospital, Xinhuang people's"
"Hospital of Sichuan University, Sihui people's Hospital, Songzi people's Hospital, Suichuan County"
"People's Hospital, Taizhou Second People's Hospital, Taizhou first people's Hospital, Taiyuan Fourth"
"People's Hospital, Tanghe County People's Hospital, Tianjin Third Central Hospital, Tianjin Fifth"
"Central Hospital, Tianjin First Central Hospital, Tianjin People's Hospital, Tianjin Xiqing hospital,"
"Tianjin Medical University General Hospital , tianjin hospital, Tianquan Tianyuan hospital, Tieling"
"Central Hospital, Tonghua people's Hospital, Tongbai County Central Hospital, Wanning people's"
"Hospital, Weixin County People's Hospital, Weishan people's Hospital, Wenzhou Longwan District"
"First People's Hospital, Wenzhou Yongjia hospital, Wenzhou Hospital of traditional Chinese"
"Medicine, People's Hospital of Woyang County, Wuwei people's Hospital, Wuxi Fourth People's"
"Hospital, Wuzhong people's Hospital, Wuhan Caidian District People's Hospital, People's Hospital of"
"Wuhan University, Wuhan Pulmonary Hospital, Caidian District People's Hospital of Wuhan, Wuhan"
"Sixth Hospital, Wuhan Dongxihu District People's Hospital, Wuhan commercial staff hospital,"
"Wuhan Wuchang hospital, Wuhan hospital of traditional Chinese Medicine, Wuyang County People's"
"Hospital, The First Affiliated Hospital of Xi'an Jiaotong University, Central Hospital of Xi'an Mining"
"Bureau, Xiping County People's Hospital, Xishuangbanna mental health center, Xilingol League"
"hospital, Xilinhot, Xianyang Qianxian people's Hospital, Xianyang Central Hospital, Xianyang"
"Wugong County People's Hospital, Xiangtan Xiangtan County People's Hospital, Xinhuang people's"
"Hospital of Sichuan University, Sihui people's Hospital, Songzi people's Hospital, Suichuan County"
"People's Hospital, Taizhou Second People's Hospital, Taizhou first people's Hospital, Taiyuan Fourth"
"People's Hospital, Tanghe County People's Hospital, Tianjin Third Central Hospital, Tianjin Fifth"
"Central Hospital, Tianjin First Central Hospital, Tianjin People's Hospital, Tianjin Xiqing hospital,"
"Tianjin Medical University General Hospital , tianjin hospital, Tianquan Tianyuan hospital, Tieling"
"Central Hospital, Tonghua people's Hospital, Tongbai County Central Hospital, Wanning people's"
"Hospital, Weixin County People's Hospital, Weishan people's Hospital, Wenzhou Longwan District"
"First People's Hospital, Wenzhou Yongjia hospital, Wenzhou Hospital of traditional Chinese"
"Medicine, People's Hospital of Woyang County, Wuwei people's Hospital, Wuxi Fourth People's"
"Hospital, Wuzhong people's Hospital, Wuhan Caidian District People's Hospital, People's Hospital of"
"Wuhan University, Wuhan Pulmonary Hospital, Caidian District People's Hospital of Wuhan, Wuhan"
"Sixth Hospital, Wuhan Dongxihu District People's Hospital, Wuhan commercial staff hospital,"
"Wuhan Wuchang hospital, Wuhan hospital of traditional Chinese Medicine, Wuyang County People's"
"Hospital, The First Affiliated Hospital of Xi'an Jiaotong University, Central Hospital of Xi'an Mining"
"Bureau, Xiping County People's Hospital, Xishuangbanna mental health center, Xilingol League"
"hospital, Xilinhot, Xianyang Qianxian people's Hospital, Xianyang Central Hospital, Xianyang"
"Wugong County People's Hospital, Xiangtan Xiangtan County People's Hospital, Xinhuang people's"
"Hospital of Sichuan University, Sihui people's Hospital, Songzi people's Hospital, Suichuan County"
"People's Hospital, Taizhou Second People's Hospital, Taizhou first people's Hospital, Taiyuan Fourth"
"People's Hospital, Tanghe County People's Hospital, Tianjin Third Central Hospital, Tianjin Fifth"
"Central Hospital, Tianjin First Central Hospital, Tianjin People's Hospital, Tianjin Xiqing hospital,"
"Tianjin Medical University General Hospital , tianjin hospital, Tianquan Tianyuan hospital, Tieling"
"Central Hospital, Tonghua people's Hospital, Tongbai County Central Hospital, Wanning people's"
"Hospital, Weixin County People's Hospital, Weishan people's Hospital, Wenzhou Longwan District"
"First People's Hospital, Wenzhou Yongjia hospital, Wenzhou Hospital of traditional Chinese"
"Medicine, People's Hospital of Woyang County, Wuwei people's Hospital, Wuxi Fourth People's"
"Hospital, Wuzhong people's Hospital, Wuhan Caidian District People's Hospital, People's Hospital of"
"Wuhan University, Wuhan Pulmonary Hospital, Caidian District People's Hospital of Wuhan, Wuhan"
"Sixth Hospital, Wuhan Dongxihu District People's Hospital, Wuhan commercial staff hospital,"
"Wuhan Wuchang hospital, Wuhan hospital of traditional Chinese Medicine, Wuyang County People's"
"Hospital, The First Affiliated Hospital of Xi'an Jiaotong University, Central Hospital of Xi'an Mining"
"Bureau, Xiping County People's Hospital, Xishuangbanna mental health center, Xilingol League"
"hospital, Xilinhot, Xianyang Qianxian people's Hospital, Xianyang Central Hospital, Xianyang"
"Wugong County People's Hospital, Xiangtan Xiangtan County People's Hospital, Xinhuang people's"
"Hospital of Sichuan University, Sihui people's Hospital, Songzi people's Hospital, Suichuan County"
"People's Hospital, Taizhou Second People's Hospital, Taizhou first people's Hospital, Taiyuan Fourth"
"People's Hospital, Tanghe County People's Hospital, Tianjin Third Central Hospital, Tianjin Fifth"
"Central Hospital, Tianjin First Central Hospital, Tianjin People's Hospital, Tianjin Xiqing hospital,"
"Tianjin Medical University General Hospital , tianjin hospital, Tianquan Tianyuan hospital, Tieling"
"Central Hospital, Tonghua people's Hospital, Tongbai County Central Hospital, Wanning people's"
"Hospital, Weixin County People's Hospital, Weishan people's Hospital, Wenzhou Longwan District"
"First People's Hospital, Wenzhou Yongjia hospital, Wenzhou Hospital of traditional Chinese"
"Medicine, People's Hospital of Woyang County, Wuwei people's Hospital, Wuxi Fourth People's"
"Hospital, Wuzhong people's Hospital, Wuhan Caidian District People's Hospital, People's Hospital of"
"Wuhan University, Wuhan Pulmonary Hospital, Caidian District People's Hospital of Wuhan, Wuhan"
"Sixth Hospital, Wuhan Dongxihu District People's Hospital, Wuhan commercial staff hospital,"
"Wuhan Wuchang hospital, Wuhan hospital of traditional Chinese Medicine, Wuyang County People's"
"Hospital, The First Affiliated Hospital of Xi'an Jiaotong University, Central Hospital of Xi'an Mining"
"Bureau, Xiping County People's Hospital, Xishuangbanna mental health center, Xilingol League"
"hospital, Xilinhot, Xianyang Qianxian people's Hospital, Xianyang Central Hospital, Xianyang"
"Wugong County People's Hospital, Xiangtan Xiangtan County People's Hospital, Xinhuang people's"
"Hospital of Sichuan University, Sihui people's Hospital, Songzi people's Hospital, Suichuan County"
"People's Hospital, Taizhou Second People's Hospital, Taizhou first people's Hospital, Taiyuan Fourth"
"People's Hospital, Tanghe County People's Hospital, Tianjin Third Central Hospital, Tianjin Fifth"
"Central Hospital, Tianjin First Central Hospital, Tianjin People's Hospital, Tianjin Xiqing hospital,"
"Tianjin Medical University General Hospital , tianjin hospital, Tianquan Tianyuan hospital, Tieling"
"Central Hospital, Tonghua people's Hospital, Tongbai County Central Hospital, Wanning people's"
"Hospital, Weixin County People's Hospital, Weishan people's Hospital, Wenzhou Longwan District"
"First People's Hospital, Wenzhou Yongjia hospital, Wenzhou Hospital of traditional Chinese"
"Medicine, People's Hospital of Woyang County, Wuwei people's Hospital, Wuxi Fourth People's"
"Hospital, Wuzhong people's Hospital, Wuhan Caidian District People's Hospital, People's Hospital of"
"Wuhan University, Wuhan Pulmonary Hospital, Caidian District People's Hospital of Wuhan, Wuhan"
"Sixth Hospital, Wuhan Dongxihu District People's Hospital, Wuhan commercial staff hospital,"
"Wuhan Wuchang hospital, Wuhan hospital of traditional Chinese Medicine, Wuyang County People's"
"Hospital, The First Affiliated Hospital of Xi'an Jiaotong University, Central Hospital of Xi'an Mining"
"Bureau, Xiping County People's Hospital, Xishuangbanna mental health center, Xilingol League"
"hospital, Xilinhot, Xianyang Qianxian people's Hospital, Xianyang Central Hospital, Xianyang"
"Wugong County People's Hospital, Xiangtan Xiangtan County People's Hospital, Xinhuang people's"
"Hospital of Sichuan University, Sihui people's Hospital, Songzi people's Hospital, Suichuan County"
"People's Hospital, Taizhou Second People's Hospital, Taizhou first people's Hospital, Taiyuan Fourth"
"People's Hospital, Tanghe County People's Hospital, Tianjin Third Central Hospital, Tianjin Fifth"
"Central Hospital, Tianjin First Central Hospital, Tianjin People's Hospital, Tianjin Xiqing hospital,"
"Tianjin Medical University General Hospital , tianjin hospital, Tianquan Tianyuan hospital, Tieling"
"Central Hospital, Tonghua people's Hospital, Tongbai County Central Hospital, Wanning people's"
"Hospital, Weixin County People's Hospital, Weishan people's Hospital, Wenzhou Longwan District"
"First People's Hospital, Wenzhou Yongjia hospital, Wenzhou Hospital of traditional Chinese"
"Medicine, People's Hospital of Woyang County, Wuwei people's Hospital, Wuxi Fourth People's"
"Hospital, Wuzhong people's Hospital, Wuhan Caidian District People's Hospital, People's Hospital of"
"Wuhan University, Wuhan Pulmonary Hospital, Caidian District People's Hospital of Wuhan, Wuhan"
"Sixth Hospital, Wuhan Dongxihu District People's Hospital, Wuhan commercial staff hospital,"
"Wuhan Wuchang hospital, Wuhan hospital of traditional Chinese Medicine, Wuyang County People's"
"Hospital, The First Affiliated Hospital of Xi'an Jiaotong University, Central Hospital of Xi'an Mining"
"Bureau, Xiping County People's Hospital, Xishuangbanna mental health center, Xilingol League"
"hospital, Xilinhot, Xianyang Qianxian people's Hospital, Xianyang Central Hospital, Xianyang"
"Wugong County People's Hospital, Xiangtan Xiangtan County People's Hospital, Xinhuang people's"
"Hospital, Chongqing Liangjiang",New,Area,,first people's,"Hospital,",,Chongqing,Bishan,District
"People's Hospital, Fengdu",County,People's,,Hospital,"of Chongqing,",,Chongqing,Fuling,Central
"Hospital, Chongqing public health medical treatment center, Chongqing Liangping District People's",,,,,,,,,
"Hospital, Chongqing Tongnan District People's Hospital, Chongqing Wanzhou District Shanghai",,,,,,,,,
"hospital, Central Hospital of",Wuling,"Town,",,Wanzhou,"District, Chongqing,",,Chongqing,Xiushan,
"people's Hospital, The Third",Affiliated,Hospital,,of,Chongqing Medical,,"University,",The,First
"Affiliated Hospital of Chongqing Medical University, Zhoukou Central Hospital, Zhuhai People's",,,,,,,,,
"Hospital, Zibo Central Hospital, Zigong Rongxian people's Hospital, Zigong first people's Hospital,",,,,,,,,,
"Zhuhai integrated traditional Chinese and Western Medicine Hospital, Tianhe District Center for",,,,,,,,,
"Disease Control and Prevention, Shanwei people's Hospital, Shantou Chenghai District People's",,,,,,,,,
"Hospital, The Second Affiliated Hospital of Shantou University Medical College, Shantou Chaonan",,,,,,,,,
"Minsheng hospital, Luocun hospital, Nanhai District, Luhe County People's Hospital, The first naval",,,,,,,,,
"hospital of the southern theater of the PLA, Jianghai work station of Jiangmen disease control and",,,,,,,,,
"Prevention Center, Huizhou Third People's Hospital, Huadu District People's Hospital, The Third",,,,,,,,,
Affiliated Hospital of Guangzhou,,Medical,,"University,",Guangzhou,Chest,"Hospital,",Guangzhou,
"Haizhu Center for Disease Control and Prevention, Guangning people's Hospital, Zhuhai Hospital of",,,,,,,,,
"Guangdong Hospital of traditional Chinese Medicine, Guangdong hydropower hospital Co. Ltd,",,,,,,,,,
"Hospital, Chongqing Liangjiang",New,Area,,first people's,"Hospital,",,Chongqing,Bishan,District
"People's Hospital, Fengdu",County,People's,,Hospital,"of Chongqing,",,Chongqing,Fuling,Central
"Hospital, Chongqing public health medical treatment center, Chongqing Liangping District People's",,,,,,,,,
"Hospital, Chongqing Tongnan District People's Hospital, Chongqing Wanzhou District Shanghai",,,,,,,,,
"hospital, Central Hospital of",Wuling,"Town,",,Wanzhou,"District, Chongqing,",,Chongqing,Xiushan,
"people's Hospital, The Third",Affiliated,Hospital,,of,Chongqing Medical,,"University,",The,First
"Affiliated Hospital of Chongqing Medical University, Zhoukou Central Hospital, Zhuhai People's",,,,,,,,,
"Hospital, Zibo Central Hospital, Zigong Rongxian people's Hospital, Zigong first people's Hospital,",,,,,,,,,
"Zhuhai integrated traditional Chinese and Western Medicine Hospital, Tianhe District Center for",,,,,,,,,
"Disease Control and Prevention, Shanwei people's Hospital, Shantou Chenghai District People's",,,,,,,,,
"Hospital, The Second Affiliated Hospital of Shantou University Medical College, Shantou Chaonan",,,,,,,,,
"Minsheng hospital, Luocun hospital, Nanhai District, Luhe County People's Hospital, The first naval",,,,,,,,,
"hospital of the southern theater of the PLA, Jianghai work station of Jiangmen disease control and",,,,,,,,,
"Prevention Center, Huizhou Third People's Hospital, Huadu District People's Hospital, The Third",,,,,,,,,
Affiliated Hospital of Guangzhou,,Medical,,"University,",Guangzhou,Chest,"Hospital,",Guangzhou,
"Haizhu Center for Disease Control and Prevention, Guangning people's Hospital, Zhuhai Hospital of",,,,,,,,,
"Guangdong Hospital of traditional Chinese Medicine, Guangdong hydropower hospital Co. Ltd,",,,,,,,,,
"Hospital, Chongqing Liangjiang",New,Area,,first people's,"Hospital,",,Chongqing,Bishan,District
"People's Hospital, Fengdu",County,People's,,Hospital,"of Chongqing,",,Chongqing,Fuling,Central
"Hospital, Chongqing public health medical treatment center, Chongqing Liangping District People's",,,,,,,,,
"Hospital, Chongqing Tongnan District People's Hospital, Chongqing Wanzhou District Shanghai",,,,,,,,,
"hospital, Central Hospital of",Wuling,"Town,",,Wanzhou,"District, Chongqing,",,Chongqing,Xiushan,
"people's Hospital, The Third",Affiliated,Hospital,,of,Chongqing Medical,,"University,",The,First
"Affiliated Hospital of Chongqing Medical University, Zhoukou Central Hospital, Zhuhai People's",,,,,,,,,
"Hospital, Zibo Central Hospital, Zigong Rongxian people's Hospital, Zigong first people's Hospital,",,,,,,,,,
"Zhuhai integrated traditional Chinese and Western Medicine Hospital, Tianhe District Center for",,,,,,,,,
"Disease Control and Prevention, Shanwei people's Hospital, Shantou Chenghai District People's",,,,,,,,,
"Hospital, The Second Affiliated Hospital of Shantou University Medical College, Shantou Chaonan",,,,,,,,,
"Minsheng hospital, Luocun hospital, Nanhai District, Luhe County People's Hospital, The first naval",,,,,,,,,
"hospital of the southern theater of the PLA, Jianghai work station of Jiangmen disease control and",,,,,,,,,
"Prevention Center, Huizhou Third People's Hospital, Huadu District People's Hospital, The Third",,,,,,,,,
Affiliated Hospital of Guangzhou,,Medical,,"University,",Guangzhou,Chest,"Hospital,",Guangzhou,
"Haizhu Center for Disease Control and Prevention, Guangning people's Hospital, Zhuhai Hospital of",,,,,,,,,
"Guangdong Hospital of traditional Chinese Medicine, Guangdong hydropower hospital Co. Ltd,",,,,,,,,,
"Hospital, Chongqing Liangjiang",New,Area,,first people's,"Hospital,",,Chongqing,Bishan,District
"People's Hospital, Fengdu",County,People's,,Hospital,"of Chongqing,",,Chongqing,Fuling,Central
"Hospital, Chongqing public health medical treatment center, Chongqing Liangping District People's",,,,,,,,,
"Hospital, Chongqing Tongnan District People's Hospital, Chongqing Wanzhou District Shanghai",,,,,,,,,
"hospital, Central Hospital of",Wuling,"Town,",,Wanzhou,"District, Chongqing,",,Chongqing,Xiushan,
"people's Hospital, The Third",Affiliated,Hospital,,of,Chongqing Medical,,"University,",The,First
"Affiliated Hospital of Chongqing Medical University, Zhoukou Central Hospital, Zhuhai People's",,,,,,,,,
"Hospital, Zibo Central Hospital, Zigong Rongxian people's Hospital, Zigong first people's Hospital,",,,,,,,,,
"Zhuhai integrated traditional Chinese and Western Medicine Hospital, Tianhe District Center for",,,,,,,,,
"Disease Control and Prevention, Shanwei people's Hospital, Shantou Chenghai District People's",,,,,,,,,
"Hospital, The Second Affiliated Hospital of Shantou University Medical College, Shantou Chaonan",,,,,,,,,
"Minsheng hospital, Luocun hospital, Nanhai District, Luhe County People's Hospital, The first naval",,,,,,,,,
"hospital of the southern theater of the PLA, Jianghai work station of Jiangmen disease control and",,,,,,,,,
"Prevention Center, Huizhou Third People's Hospital, Huadu District People's Hospital, The Third",,,,,,,,,
Affiliated Hospital of Guangzhou,,Medical,,"University,",Guangzhou,Chest,"Hospital,",Guangzhou,
"Haizhu Center for Disease Control and Prevention, Guangning people's Hospital, Zhuhai Hospital of",,,,,,,,,
"Guangdong Hospital of traditional Chinese Medicine, Guangdong hydropower hospital Co. Ltd,",,,,,,,,,
"Hospital, Chongqing Liangjiang",New,Area,,first people's,"Hospital,",,Chongqing,Bishan,District
"People's Hospital, Fengdu",County,People's,,Hospital,"of Chongqing,",,Chongqing,Fuling,Central
"Hospital, Chongqing public health medical treatment center, Chongqing Liangping District People's",,,,,,,,,
"Hospital, Chongqing Tongnan District People's Hospital, Chongqing Wanzhou District Shanghai",,,,,,,,,
"hospital, Central Hospital of",Wuling,"Town,",,Wanzhou,"District, Chongqing,",,Chongqing,Xiushan,
"people's Hospital, The Third",Affiliated,Hospital,,of,Chongqing Medical,,"University,",The,First
"Affiliated Hospital of Chongqing Medical University, Zhoukou Central Hospital, Zhuhai People's",,,,,,,,,
"Hospital, Zibo Central Hospital, Zigong Rongxian people's Hospital, Zigong first people's Hospital,",,,,,,,,,
"Zhuhai integrated traditional Chinese and Western Medicine Hospital, Tianhe District Center for",,,,,,,,,
"Disease Control and Prevention, Shanwei people's Hospital, Shantou Chenghai District People's",,,,,,,,,
"Hospital, The Second Affiliated Hospital of Shantou University Medical College, Shantou Chaonan",,,,,,,,,
"Minsheng hospital, Luocun hospital, Nanhai District, Luhe County People's Hospital, The first naval",,,,,,,,,
"hospital of the southern theater of the PLA, Jianghai work station of Jiangmen disease control and",,,,,,,,,
"Prevention Center, Huizhou Third People's Hospital, Huadu District People's Hospital, The Third",,,,,,,,,
Affiliated Hospital of Guangzhou,,Medical,,"University,",Guangzhou,Chest,"Hospital,",Guangzhou,
"Haizhu Center for Disease Control and Prevention, Guangning people's Hospital, Zhuhai Hospital of",,,,,,,,,
"Guangdong Hospital of traditional Chinese Medicine, Guangdong hydropower hospital Co. Ltd,",,,,,,,,,
"Hospital, Chongqing Liangjiang",New,Area,,first people's,"Hospital,",,Chongqing,Bishan,District
"People's Hospital, Fengdu",County,People's,,Hospital,"of Chongqing,",,Chongqing,Fuling,Central
"Hospital, Chongqing public health medical treatment center, Chongqing Liangping District People's",,,,,,,,,
"Hospital, Chongqing Tongnan District People's Hospital, Chongqing Wanzhou District Shanghai",,,,,,,,,
"hospital, Central Hospital of",Wuling,"Town,",,Wanzhou,"District, Chongqing,",,Chongqing,Xiushan,
"people's Hospital, The Third",Affiliated,Hospital,,of,Chongqing Medical,,"University,",The,First
"Affiliated Hospital of Chongqing Medical University, Zhoukou Central Hospital, Zhuhai People's",,,,,,,,,
"Hospital, Zibo Central Hospital, Zigong Rongxian people's Hospital, Zigong first people's Hospital,",,,,,,,,,
"Zhuhai integrated traditional Chinese and Western Medicine Hospital, Tianhe District Center for",,,,,,,,,
"Disease Control and Prevention, Shanwei people's Hospital, Shantou Chenghai District People's",,,,,,,,,
"Hospital, The Second Affiliated Hospital of Shantou University Medical College, Shantou Chaonan",,,,,,,,,
"Minsheng hospital, Luocun hospital, Nanhai District, Luhe County People's Hospital, The first naval",,,,,,,,,
"hospital of the southern theater of the PLA, Jianghai work station of Jiangmen disease control and",,,,,,,,,
"Prevention Center, Huizhou Third People's Hospital, Huadu District People's Hospital, The Third",,,,,,,,,
Affiliated Hospital of Guangzhou,,Medical,,"University,",Guangzhou,Chest,"Hospital,",Guangzhou,
"Haizhu Center for Disease Control and Prevention, Guangning people's Hospital, Zhuhai Hospital of",,,,,,,,,
"Guangdong Hospital of traditional Chinese Medicine, Guangdong hydropower hospital Co. Ltd,",,,,,,,,,
"Hospital, Chongqing Liangjiang",New,Area,,first people's,"Hospital,",,Chongqing,Bishan,District
"People's Hospital, Fengdu",County,People's,,Hospital,"of Chongqing,",,Chongqing,Fuling,Central
"Hospital, Chongqing public health medical treatment center, Chongqing Liangping District People's",,,,,,,,,
"Hospital, Chongqing Tongnan District People's Hospital, Chongqing Wanzhou District Shanghai",,,,,,,,,
"hospital, Central Hospital of",Wuling,"Town,",,Wanzhou,"District, Chongqing,",,Chongqing,Xiushan,
"people's Hospital, The Third",Affiliated,Hospital,,of,Chongqing Medical,,"University,",The,First
"Affiliated Hospital of Chongqing Medical University, Zhoukou Central Hospital, Zhuhai People's",,,,,,,,,
"Hospital, Zibo Central Hospital, Zigong Rongxian people's Hospital, Zigong first people's Hospital,",,,,,,,,,
"Zhuhai integrated traditional Chinese and Western Medicine Hospital, Tianhe District Center for",,,,,,,,,
"Disease Control and Prevention, Shanwei people's Hospital, Shantou Chenghai District People's",,,,,,,,,
"Hospital, The Second Affiliated Hospital of Shantou University Medical College, Shantou Chaonan",,,,,,,,,
"Minsheng hospital, Luocun hospital, Nanhai District, Luhe County People's Hospital, The first naval",,,,,,,,,
"hospital of the southern theater of the PLA, Jianghai work station of Jiangmen disease control and",,,,,,,,,
"Prevention Center, Huizhou Third People's Hospital, Huadu District People's Hospital, The Third",,,,,,,,,
Affiliated Hospital of Guangzhou,,Medical,,"University,",Guangzhou,Chest,"Hospital,",Guangzhou,
"Haizhu Center for Disease Control and Prevention, Guangning people's Hospital, Zhuhai Hospital of",,,,,,,,,
"Guangdong Hospital of traditional Chinese Medicine, Guangdong hydropower hospital Co. Ltd,",,,,,,,,,
